"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/loss_epoch","denim-frost-166 - train/loss_epoch__MIN","denim-frost-166 - train/loss_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/loss_epoch","gallant-sun-165 - train/loss_epoch__MIN","gallant-sun-165 - train/loss_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/loss_epoch","warm-elevator-164 - train/loss_epoch__MIN","warm-elevator-164 - train/loss_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/loss_epoch","fresh-darkness-163 - train/loss_epoch__MIN","fresh-darkness-163 - train/loss_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/loss_epoch","whole-eon-162 - train/loss_epoch__MIN","whole-eon-162 - train/loss_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/loss_epoch","treasured-bush-159 - train/loss_epoch__MIN","treasured-bush-159 - train/loss_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/loss_epoch","trim-water-158 - train/loss_epoch__MIN","trim-water-158 - train/loss_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/loss_epoch","rose-fog-156 - train/loss_epoch__MIN","rose-fog-156 - train/loss_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/loss_epoch","kind-durian-155 - train/loss_epoch__MIN","kind-durian-155 - train/loss_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/loss_epoch","distinctive-disco-153 - train/loss_epoch__MIN","distinctive-disco-153 - train/loss_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/loss_epoch","crisp-field-152 - train/loss_epoch__MIN","crisp-field-152 - train/loss_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/loss_epoch","stoic-jazz-100 - train/loss_epoch__MIN","stoic-jazz-100 - train/loss_epoch__MAX"
"165","663","663","663","0.3519405424594879","0.3519405424594879","0.3519405424594879","663","663","663","0.3450321555137634","0.3450321555137634","0.3450321555137634","663","663","663","0.38746753334999084","0.38746753334999084","0.38746753334999084","13311","13311","13311","0.58286052942276","0.58286052942276","0.58286052942276","13311","13311","13311","0.5860555171966553","0.5860555171966553","0.5860555171966553","13311","13311","13311","0.45796874165534973","0.45796874165534973","0.45796874165534973","13311","13311","13311","0.49247851967811584","0.49247851967811584","0.49247851967811584","13311","13311","13311","0.9440164566040039","0.9440164566040039","0.9440164566040039","13311","13311","13311","0.5885208249092102","0.5885208249092102","0.5885208249092102","663","663","663","0.4258805215358734","0.4258805215358734","0.4258805215358734","13311","13311","13311","0.45656105875968933","0.45656105875968933","0.45656105875968933","13311","13311","13311","0.5861627459526062","0.5861627459526062","0.5861627459526062"
"166","667","667","667","0.3453262448310852","0.3453262448310852","0.3453262448310852","667","667","667","0.3447384238243103","0.3447384238243103","0.3447384238243103","667","667","667","0.3874962627887726","0.3874962627887726","0.3874962627887726","13391","13391","13391","0.5813139081001282","0.5813139081001282","0.5813139081001282","13391","13391","13391","0.5805488228797913","0.5805488228797913","0.5805488228797913","13391","13391","13391","0.4544617533683777","0.4544617533683777","0.4544617533683777","13391","13391","13391","0.4859098792076111","0.4859098792076111","0.4859098792076111","13391","13391","13391","0.9456531405448914","0.9456531405448914","0.9456531405448914","13391","13391","13391","0.5814553499221802","0.5814553499221802","0.5814553499221802","667","667","667","0.42024651169776917","0.42024651169776917","0.42024651169776917","13391","13391","13391","0.4512712061405182","0.4512712061405182","0.4512712061405182","13391","13391","13391","0.5792858600616455","0.5792858600616455","0.5792858600616455"
"167","671","671","671","0.3430784046649933","0.3430784046649933","0.3430784046649933","671","671","671","0.34505364298820496","0.34505364298820496","0.34505364298820496","671","671","671","0.38662055134773254","0.38662055134773254","0.38662055134773254","13471","13471","13471","0.5735920667648315","0.5735920667648315","0.5735920667648315","13471","13471","13471","0.5766693949699402","0.5766693949699402","0.5766693949699402","13471","13471","13471","0.4501360058784485","0.4501360058784485","0.4501360058784485","13471","13471","13471","0.4797397255897522","0.4797397255897522","0.4797397255897522","13471","13471","13471","0.9451740384101868","0.9451740384101868","0.9451740384101868","13471","13471","13471","0.5753759741783142","0.5753759741783142","0.5753759741783142","671","671","671","0.42261242866516113","0.42261242866516113","0.42261242866516113","13471","13471","13471","0.44440197944641113","0.44440197944641113","0.44440197944641113","13471","13471","13471","0.5689510107040405","0.5689510107040405","0.5689510107040405"
"168","675","675","675","0.3459809422492981","0.3459809422492981","0.3459809422492981","675","675","675","0.3460984230041504","0.3460984230041504","0.3460984230041504","675","675","675","0.38905954360961914","0.38905954360961914","0.38905954360961914","13551","13551","13551","0.5687186121940613","0.5687186121940613","0.5687186121940613","13551","13551","13551","0.573956310749054","0.573956310749054","0.573956310749054","13551","13551","13551","0.4505046010017395","0.4505046010017395","0.4505046010017395","13551","13551","13551","0.4759295582771301","0.4759295582771301","0.4759295582771301","13551","13551","13551","0.9408608078956604","0.9408608078956604","0.9408608078956604","13551","13551","13551","0.5696874856948853","0.5696874856948853","0.5696874856948853","675","675","675","0.42713016271591187","0.42713016271591187","0.42713016271591187","13551","13551","13551","0.44278112053871155","0.44278112053871155","0.44278112053871155","13551","13551","13551","0.5655447840690613","0.5655447840690613","0.5655447840690613"
"169","679","679","679","0.34811532497406006","0.34811532497406006","0.34811532497406006","679","679","679","0.3473198115825653","0.3473198115825653","0.3473198115825653","679","679","679","0.38921457529067993","0.38921457529067993","0.38921457529067993","13633","13633","13633","0.5619164705276489","0.5619164705276489","0.5619164705276489","13633","13633","13633","0.5586118102073669","0.5586118102073669","0.5586118102073669","13633","13633","13633","0.4474496841430664","0.4474496841430664","0.4474496841430664","13633","13633","13633","0.4726099669933319","0.4726099669933319","0.4726099669933319","13633","13633","13633","0.9434714317321777","0.9434714317321777","0.9434714317321777","13633","13633","13633","0.5646611452102661","0.5646611452102661","0.5646611452102661","679","679","679","0.42533355951309204","0.42533355951309204","0.42533355951309204","13633","13633","13633","0.4386630058288574","0.4386630058288574","0.4386630058288574","13633","13633","13633","0.5619333982467651","0.5619333982467651","0.5619333982467651"
"170","683","683","683","0.3471364974975586","0.3471364974975586","0.3471364974975586","683","683","683","0.3444097638130188","0.3444097638130188","0.3444097638130188","683","683","683","0.390196293592453","0.390196293592453","0.390196293592453","13713","13713","13713","0.5530577301979065","0.5530577301979065","0.5530577301979065","13713","13713","13713","0.5591937303543091","0.5591937303543091","0.5591937303543091","13713","13713","13713","0.4466223418712616","0.4466223418712616","0.4466223418712616","13713","13713","13713","0.466627299785614","0.466627299785614","0.466627299785614","13713","13713","13713","0.9412965774536133","0.9412965774536133","0.9412965774536133","13713","13713","13713","0.5589277148246765","0.5589277148246765","0.5589277148246765","683","683","683","0.4252520203590393","0.4252520203590393","0.4252520203590393","13713","13713","13713","0.4367750883102417","0.4367750883102417","0.4367750883102417","13713","13713","13713","0.5572622418403625","0.5572622418403625","0.5572622418403625"
"171","687","687","687","0.34567373991012573","0.34567373991012573","0.34567373991012573","687","687","687","0.33933356404304504","0.33933356404304504","0.33933356404304504","687","687","687","0.38310983777046204","0.38310983777046204","0.38310983777046204","13793","13793","13793","0.54227215051651","0.54227215051651","0.54227215051651","13793","13793","13793","0.5507428646087646","0.5507428646087646","0.5507428646087646","13793","13793","13793","0.4401024878025055","0.4401024878025055","0.4401024878025055","13793","13793","13793","0.45989561080932617","0.45989561080932617","0.45989561080932617","13793","13793","13793","0.9363391995429993","0.9363391995429993","0.9363391995429993","13793","13793","13793","0.5482665300369263","0.5482665300369263","0.5482665300369263","687","687","687","0.41865262389183044","0.41865262389183044","0.41865262389183044","13793","13793","13793","0.43024352192878723","0.43024352192878723","0.43024352192878723","13793","13793","13793","0.5465830564498901","0.5465830564498901","0.5465830564498901"
"172","691","691","691","0.3442205786705017","0.3442205786705017","0.3442205786705017","691","691","691","0.3393804728984833","0.3393804728984833","0.3393804728984833","691","691","691","0.38526034355163574","0.38526034355163574","0.38526034355163574","13873","13873","13873","0.5439457893371582","0.5439457893371582","0.5439457893371582","13873","13873","13873","0.5471910238265991","0.5471910238265991","0.5471910238265991","13873","13873","13873","0.4394610822200775","0.4394610822200775","0.4394610822200775","13873","13873","13873","0.4575939178466797","0.4575939178466797","0.4575939178466797","13873","13873","13873","0.9428625106811523","0.9428625106811523","0.9428625106811523","13873","13873","13873","0.5456060171127319","0.5456060171127319","0.5456060171127319","691","691","691","0.42172324657440186","0.42172324657440186","0.42172324657440186","13873","13873","13873","0.42922502756118774","0.42922502756118774","0.42922502756118774","13873","13873","13873","0.5401157140731812","0.5401157140731812","0.5401157140731812"
"173","695","695","695","0.3450929820537567","0.3450929820537567","0.3450929820537567","695","695","695","0.34553399682044983","0.34553399682044983","0.34553399682044983","695","695","695","0.38492175936698914","0.38492175936698914","0.38492175936698914","13953","13953","13953","0.5405488610267639","0.5405488610267639","0.5405488610267639","13953","13953","13953","0.5438379645347595","0.5438379645347595","0.5438379645347595","13953","13953","13953","0.4436848759651184","0.4436848759651184","0.4436848759651184","13953","13953","13953","0.45726171135902405","0.45726171135902405","0.45726171135902405","13953","13953","13953","0.9422985315322876","0.9422985315322876","0.9422985315322876","13953","13953","13953","0.5456399321556091","0.5456399321556091","0.5456399321556091","695","695","695","0.421029269695282","0.421029269695282","0.421029269695282","13953","13953","13953","0.4302102327346802","0.4302102327346802","0.4302102327346802","13953","13953","13953","0.5404307246208191","0.5404307246208191","0.5404307246208191"
"174","699","699","699","0.3444537818431854","0.3444537818431854","0.3444537818431854","699","699","699","0.34214386343955994","0.34214386343955994","0.34214386343955994","699","699","699","0.38453444838523865","0.38453444838523865","0.38453444838523865","14033","14033","14033","0.52638840675354","0.52638840675354","0.52638840675354","14033","14033","14033","0.5313056707382202","0.5313056707382202","0.5313056707382202","14033","14033","14033","0.43463829159736633","0.43463829159736633","0.43463829159736633","14033","14033","14033","0.44674065709114075","0.44674065709114075","0.44674065709114075","14033","14033","14033","0.9347867369651794","0.9347867369651794","0.9347867369651794","14033","14033","14033","0.535550057888031","0.535550057888031","0.535550057888031","699","699","699","0.4200460910797119","0.4200460910797119","0.4200460910797119","14033","14033","14033","0.41922444105148315","0.41922444105148315","0.41922444105148315","14033","14033","14033","0.5278282761573792","0.5278282761573792","0.5278282761573792"
"175","703","703","703","0.33798062801361084","0.33798062801361084","0.33798062801361084","703","703","703","0.3364466726779938","0.3364466726779938","0.3364466726779938","703","703","703","0.37775418162345886","0.37775418162345886","0.37775418162345886","14113","14113","14113","0.5221284627914429","0.5221284627914429","0.5221284627914429","14113","14113","14113","0.5239118337631226","0.5239118337631226","0.5239118337631226","14113","14113","14113","0.43203258514404297","0.43203258514404297","0.43203258514404297","14113","14113","14113","0.4411769509315491","0.4411769509315491","0.4411769509315491","14113","14113","14113","0.9337435960769653","0.9337435960769653","0.9337435960769653","14113","14113","14113","0.5279117822647095","0.5279117822647095","0.5279117822647095","703","703","703","0.4168739914894104","0.4168739914894104","0.4168739914894104","14113","14113","14113","0.4146759510040283","0.4146759510040283","0.4146759510040283","14113","14113","14113","0.5227214694023132","0.5227214694023132","0.5227214694023132"
"176","707","707","707","0.33978602290153503","0.33978602290153503","0.33978602290153503","707","707","707","0.3383900821208954","0.3383900821208954","0.3383900821208954","707","707","707","0.37964290380477905","0.37964290380477905","0.37964290380477905","14193","14193","14193","0.5157824158668518","0.5157824158668518","0.5157824158668518","14193","14193","14193","0.5185578465461731","0.5185578465461731","0.5185578465461731","14193","14193","14193","0.4295830726623535","0.4295830726623535","0.4295830726623535","14193","14193","14193","0.43574967980384827","0.43574967980384827","0.43574967980384827","14193","14193","14193","0.9421234130859375","0.9421234130859375","0.9421234130859375","14193","14193","14193","0.5225895047187805","0.5225895047187805","0.5225895047187805","707","707","707","0.42117077112197876","0.42117077112197876","0.42117077112197876","14193","14193","14193","0.41416090726852417","0.41416090726852417","0.41416090726852417","14193","14193","14193","0.5165590047836304","0.5165590047836304","0.5165590047836304"
"177","711","711","711","0.3382006287574768","0.3382006287574768","0.3382006287574768","711","711","711","0.33846375346183777","0.33846375346183777","0.33846375346183777","711","711","711","0.3807827830314636","0.3807827830314636","0.3807827830314636","14273","14273","14273","0.5117525458335876","0.5117525458335876","0.5117525458335876","14273","14273","14273","0.5168682336807251","0.5168682336807251","0.5168682336807251","14273","14273","14273","0.4284021854400635","0.4284021854400635","0.4284021854400635","14273","14273","14273","0.4339228868484497","0.4339228868484497","0.4339228868484497","14273","14273","14273","0.92763352394104","0.92763352394104","0.92763352394104","14273","14273","14273","0.5133230686187744","0.5133230686187744","0.5133230686187744","711","711","711","0.41772475838661194","0.41772475838661194","0.41772475838661194","14273","14273","14273","0.4126252830028534","0.4126252830028534","0.4126252830028534","14273","14273","14273","0.5115854740142822","0.5115854740142822","0.5115854740142822"
"178","715","715","715","0.3439830541610718","0.3439830541610718","0.3439830541610718","715","715","715","0.3411671221256256","0.3411671221256256","0.3411671221256256","715","715","715","0.3835441768169403","0.3835441768169403","0.3835441768169403","14353","14353","14353","0.5110285878181458","0.5110285878181458","0.5110285878181458","14353","14353","14353","0.5123012065887451","0.5123012065887451","0.5123012065887451","14353","14353","14353","0.4313400089740753","0.4313400089740753","0.4313400089740753","14353","14353","14353","0.4340558350086212","0.4340558350086212","0.4340558350086212","14353","14353","14353","0.9389662742614746","0.9389662742614746","0.9389662742614746","14353","14353","14353","0.5186508893966675","0.5186508893966675","0.5186508893966675","715","715","715","0.4230777621269226","0.4230777621269226","0.4230777621269226","14353","14353","14353","0.4119877815246582","0.4119877815246582","0.4119877815246582","14353","14353","14353","0.5118310451507568","0.5118310451507568","0.5118310451507568"
