"epoch","denim-frost-166 - _step","denim-frost-166 - _step__MIN","denim-frost-166 - _step__MAX","denim-frost-166 - train/accuracy_epoch","denim-frost-166 - train/accuracy_epoch__MIN","denim-frost-166 - train/accuracy_epoch__MAX","gallant-sun-165 - _step","gallant-sun-165 - _step__MIN","gallant-sun-165 - _step__MAX","gallant-sun-165 - train/accuracy_epoch","gallant-sun-165 - train/accuracy_epoch__MIN","gallant-sun-165 - train/accuracy_epoch__MAX","warm-elevator-164 - _step","warm-elevator-164 - _step__MIN","warm-elevator-164 - _step__MAX","warm-elevator-164 - train/accuracy_epoch","warm-elevator-164 - train/accuracy_epoch__MIN","warm-elevator-164 - train/accuracy_epoch__MAX","fresh-darkness-163 - _step","fresh-darkness-163 - _step__MIN","fresh-darkness-163 - _step__MAX","fresh-darkness-163 - train/accuracy_epoch","fresh-darkness-163 - train/accuracy_epoch__MIN","fresh-darkness-163 - train/accuracy_epoch__MAX","whole-eon-162 - _step","whole-eon-162 - _step__MIN","whole-eon-162 - _step__MAX","whole-eon-162 - train/accuracy_epoch","whole-eon-162 - train/accuracy_epoch__MIN","whole-eon-162 - train/accuracy_epoch__MAX","treasured-bush-159 - _step","treasured-bush-159 - _step__MIN","treasured-bush-159 - _step__MAX","treasured-bush-159 - train/accuracy_epoch","treasured-bush-159 - train/accuracy_epoch__MIN","treasured-bush-159 - train/accuracy_epoch__MAX","trim-water-158 - _step","trim-water-158 - _step__MIN","trim-water-158 - _step__MAX","trim-water-158 - train/accuracy_epoch","trim-water-158 - train/accuracy_epoch__MIN","trim-water-158 - train/accuracy_epoch__MAX","rose-fog-156 - _step","rose-fog-156 - _step__MIN","rose-fog-156 - _step__MAX","rose-fog-156 - train/accuracy_epoch","rose-fog-156 - train/accuracy_epoch__MIN","rose-fog-156 - train/accuracy_epoch__MAX","kind-durian-155 - _step","kind-durian-155 - _step__MIN","kind-durian-155 - _step__MAX","kind-durian-155 - train/accuracy_epoch","kind-durian-155 - train/accuracy_epoch__MIN","kind-durian-155 - train/accuracy_epoch__MAX","distinctive-disco-153 - _step","distinctive-disco-153 - _step__MIN","distinctive-disco-153 - _step__MAX","distinctive-disco-153 - train/accuracy_epoch","distinctive-disco-153 - train/accuracy_epoch__MIN","distinctive-disco-153 - train/accuracy_epoch__MAX","crisp-field-152 - _step","crisp-field-152 - _step__MIN","crisp-field-152 - _step__MAX","crisp-field-152 - train/accuracy_epoch","crisp-field-152 - train/accuracy_epoch__MIN","crisp-field-152 - train/accuracy_epoch__MAX","stoic-jazz-100 - _step","stoic-jazz-100 - _step__MIN","stoic-jazz-100 - _step__MAX","stoic-jazz-100 - train/accuracy_epoch","stoic-jazz-100 - train/accuracy_epoch__MIN","stoic-jazz-100 - train/accuracy_epoch__MAX"
"159","639","639","639","0.8746200203895569","0.8746200203895569","0.8746200203895569","639","639","639","0.877839982509613","0.877839982509613","0.877839982509613","639","639","639","0.8615000247955322","0.8615000247955322","0.8615000247955322","12831","12831","12831","0.7845799922943115","0.7845799922943115","0.7845799922943115","12831","12831","12831","0.7849000096321106","0.7849000096321106","0.7849000096321106","12831","12831","12831","0.8543000221252441","0.8543000221252441","0.8543000221252441","12831","12831","12831","0.8238599896430969","0.8238599896430969","0.8238599896430969","12831","12831","12831","0.6668400168418884","0.6668400168418884","0.6668400168418884","12831","12831","12831","0.7852200269699097","0.7852200269699097","0.7852200269699097","639","639","639","0.8507599830627441","0.8507599830627441","0.8507599830627441","12831","12831","12831","0.8444200158119202","0.8444200158119202","0.8444200158119202","12831","12831","12831","0.7843999862670898","0.7843999862670898","0.7843999862670898"
"160","643","643","643","0.8775399923324585","0.8775399923324585","0.8775399923324585","643","643","643","0.8782399892807007","0.8782399892807007","0.8782399892807007","643","643","643","0.8630200028419495","0.8630200028419495","0.8630200028419495","12911","12911","12911","0.7885199785232544","0.7885199785232544","0.7885199785232544","12911","12911","12911","0.7861999869346619","0.7861999869346619","0.7861999869346619","12911","12911","12911","0.8568400144577026","0.8568400144577026","0.8568400144577026","12911","12911","12911","0.8255000114440918","0.8255000114440918","0.8255000114440918","12911","12911","12911","0.6690800189971924","0.6690800189971924","0.6690800189971924","12911","12911","12911","0.7855799794197083","0.7855799794197083","0.7855799794197083","643","643","643","0.8530799746513367","0.8530799746513367","0.8530799746513367","12911","12911","12911","0.8443400263786316","0.8443400263786316","0.8443400263786316","12911","12911","12911","0.7872800230979919","0.7872800230979919","0.7872800230979919"
"161","647","647","647","0.8780199885368347","0.8780199885368347","0.8780199885368347","647","647","647","0.8749799728393555","0.8749799728393555","0.8749799728393555","647","647","647","0.8636999726295471","0.8636999726295471","0.8636999726295471","12991","12991","12991","0.7875199913978577","0.7875199913978577","0.7875199913978577","12991","12991","12991","0.7854599952697754","0.7854599952697754","0.7854599952697754","12991","12991","12991","0.856719970703125","0.856719970703125","0.856719970703125","12991","12991","12991","0.827019989490509","0.827019989490509","0.827019989490509","12991","12991","12991","0.665120005607605","0.665120005607605","0.665120005607605","12991","12991","12991","0.7867400050163269","0.7867400050163269","0.7867400050163269","647","647","647","0.8519200086593628","0.8519200086593628","0.8519200086593628","12991","12991","12991","0.8458399772644043","0.8458399772644043","0.8458399772644043","12991","12991","12991","0.7896199822425842","0.7896199822425842","0.7896199822425842"
"162","651","651","651","0.8780400156974792","0.8780400156974792","0.8780400156974792","651","651","651","0.8768600225448608","0.8768600225448608","0.8768600225448608","651","651","651","0.864080011844635","0.864080011844635","0.864080011844635","13071","13071","13071","0.7913600206375122","0.7913600206375122","0.7913600206375122","13071","13071","13071","0.7885599732398987","0.7885599732398987","0.7885599732398987","13071","13071","13071","0.8567000031471252","0.8567000031471252","0.8567000031471252","13071","13071","13071","0.8270400166511536","0.8270400166511536","0.8270400166511536","13071","13071","13071","0.6690599918365479","0.6690599918365479","0.6690599918365479","13071","13071","13071","0.7880399823188782","0.7880399823188782","0.7880399823188782","651","651","651","0.8518800139427185","0.8518800139427185","0.8518800139427185","13071","13071","13071","0.8467199802398682","0.8467199802398682","0.8467199802398682","13071","13071","13071","0.7902200222015381","0.7902200222015381","0.7902200222015381"
"163","655","655","655","0.8751199841499329","0.8751199841499329","0.8751199841499329","655","655","655","0.8760200142860413","0.8760200142860413","0.8760200142860413","655","655","655","0.862559974193573","0.862559974193573","0.862559974193573","13151","13151","13151","0.792900025844574","0.792900025844574","0.792900025844574","13151","13151","13151","0.79339998960495","0.79339998960495","0.79339998960495","13151","13151","13151","0.8582000136375427","0.8582000136375427","0.8582000136375427","13151","13151","13151","0.828540027141571","0.828540027141571","0.828540027141571","13151","13151","13151","0.6650000214576721","0.6650000214576721","0.6650000214576721","13151","13151","13151","0.789900004863739","0.789900004863739","0.789900004863739","655","655","655","0.8500199913978577","0.8500199913978577","0.8500199913978577","13151","13151","13151","0.849839985370636","0.849839985370636","0.849839985370636","13151","13151","13151","0.7933200001716614","0.7933200001716614","0.7933200001716614"
"164","659","659","659","0.878279983997345","0.878279983997345","0.878279983997345","659","659","659","0.8772199749946594","0.8772199749946594","0.8772199749946594","659","659","659","0.8629199862480164","0.8629199862480164","0.8629199862480164","13231","13231","13231","0.7930200099945068","0.7930200099945068","0.7930200099945068","13231","13231","13231","0.7918800115585327","0.7918800115585327","0.7918800115585327","13231","13231","13231","0.858460009098053","0.858460009098053","0.858460009098053","13231","13231","13231","0.8310400247573853","0.8310400247573853","0.8310400247573853","13231","13231","13231","0.6657599806785583","0.6657599806785583","0.6657599806785583","13231","13231","13231","0.7914400100708008","0.7914400100708008","0.7914400100708008","659","659","659","0.8520200252532959","0.8520200252532959","0.8520200252532959","13231","13231","13231","0.8482999801635742","0.8482999801635742","0.8482999801635742","13231","13231","13231","0.7941799759864807","0.7941799759864807","0.7941799759864807"
"165","663","663","663","0.8761600255966187","0.8761600255966187","0.8761600255966187","663","663","663","0.8789200186729431","0.8789200186729431","0.8789200186729431","663","663","663","0.8647000193595886","0.8647000193595886","0.8647000193595886","13311","13311","13311","0.7955399751663208","0.7955399751663208","0.7955399751663208","13311","13311","13311","0.7948600053787231","0.7948600053787231","0.7948600053787231","13311","13311","13311","0.8619999885559082","0.8619999885559082","0.8619999885559082","13311","13311","13311","0.8339599967002869","0.8339599967002869","0.8339599967002869","13311","13311","13311","0.6680600047111511","0.6680600047111511","0.6680600047111511","13311","13311","13311","0.7960000038146973","0.7960000038146973","0.7960000038146973","663","663","663","0.851360023021698","0.851360023021698","0.851360023021698","13311","13311","13311","0.8504199981689453","0.8504199981689453","0.8504199981689453","13311","13311","13311","0.7957800030708313","0.7957800030708313","0.7957800030708313"
"166","667","667","667","0.8785600066184998","0.8785600066184998","0.8785600066184998","667","667","667","0.8774799704551697","0.8774799704551697","0.8774799704551697","667","667","667","0.8645399808883667","0.8645399808883667","0.8645399808883667","13391","13391","13391","0.7994199991226196","0.7994199991226196","0.7994199991226196","13391","13391","13391","0.7981600165367126","0.7981600165367126","0.7981600165367126","13391","13391","13391","0.8627600073814392","0.8627600073814392","0.8627600073814392","13391","13391","13391","0.8357999920845032","0.8357999920845032","0.8357999920845032","13391","13391","13391","0.6699600219726562","0.6699600219726562","0.6699600219726562","13391","13391","13391","0.7986400127410889","0.7986400127410889","0.7986400127410889","667","667","667","0.8535799980163574","0.8535799980163574","0.8535799980163574","13391","13391","13391","0.8527799844741821","0.8527799844741821","0.8527799844741821","13391","13391","13391","0.7993199825286865","0.7993199825286865","0.7993199825286865"
"167","671","671","671","0.8797799944877625","0.8797799944877625","0.8797799944877625","671","671","671","0.8789600133895874","0.8789600133895874","0.8789600133895874","671","671","671","0.8634999990463257","0.8634999990463257","0.8634999990463257","13471","13471","13471","0.8006600141525269","0.8006600141525269","0.8006600141525269","13471","13471","13471","0.7975800037384033","0.7975800037384033","0.7975800037384033","13471","13471","13471","0.8626000285148621","0.8626000285148621","0.8626000285148621","13471","13471","13471","0.8379799723625183","0.8379799723625183","0.8379799723625183","13471","13471","13471","0.670799970626831","0.670799970626831","0.670799970626831","13471","13471","13471","0.7991399765014648","0.7991399765014648","0.7991399765014648","671","671","671","0.8520600199699402","0.8520600199699402","0.8520600199699402","13471","13471","13471","0.8556600213050842","0.8556600213050842","0.8556600213050842","13471","13471","13471","0.8021600246429443","0.8021600246429443","0.8021600246429443"
"168","675","675","675","0.8763200044631958","0.8763200044631958","0.8763200044631958","675","675","675","0.8779199719429016","0.8779199719429016","0.8779199719429016","675","675","675","0.8637400269508362","0.8637400269508362","0.8637400269508362","13551","13551","13551","0.8010600209236145","0.8010600209236145","0.8010600209236145","13551","13551","13551","0.8012999892234802","0.8012999892234802","0.8012999892234802","13551","13551","13551","0.8635799884796143","0.8635799884796143","0.8635799884796143","13551","13551","13551","0.838919997215271","0.838919997215271","0.838919997215271","13551","13551","13551","0.6707199811935425","0.6707199811935425","0.6707199811935425","13551","13551","13551","0.8019000291824341","0.8019000291824341","0.8019000291824341","675","675","675","0.8515599966049194","0.8515599966049194","0.8515599966049194","13551","13551","13551","0.8546800017356873","0.8546800017356873","0.8546800017356873","13551","13551","13551","0.8044599890708923","0.8044599890708923","0.8044599890708923"
"169","679","679","679","0.8774600028991699","0.8774600028991699","0.8774600028991699","679","679","679","0.8782399892807007","0.8782399892807007","0.8782399892807007","679","679","679","0.8634200096130371","0.8634200096130371","0.8634200096130371","13633","13633","13633","0.8046000003814697","0.8046000003814697","0.8046000003814697","13633","13633","13633","0.804639995098114","0.804639995098114","0.804639995098114","13633","13633","13633","0.8646000027656555","0.8646000027656555","0.8646000027656555","13633","13633","13633","0.8388400077819824","0.8388400077819824","0.8388400077819824","13633","13633","13633","0.6700400114059448","0.6700400114059448","0.6700400114059448","13633","13633","13633","0.8008400201797485","0.8008400201797485","0.8008400201797485","679","679","679","0.8527600169181824","0.8527600169181824","0.8527600169181824","13633","13633","13633","0.855239987373352","0.855239987373352","0.855239987373352","13633","13633","13633","0.8024799823760986","0.8024799823760986","0.8024799823760986"
"170","683","683","683","0.8771799802780151","0.8771799802780151","0.8771799802780151","683","683","683","0.8778600096702576","0.8778600096702576","0.8778600096702576","683","683","683","0.8631200194358826","0.8631200194358826","0.8631200194358826","13713","13713","13713","0.8063200116157532","0.8063200116157532","0.8063200116157532","13713","13713","13713","0.8035600185394287","0.8035600185394287","0.8035600185394287","13713","13713","13713","0.863860011100769","0.863860011100769","0.863860011100769","13713","13713","13713","0.8413000106811523","0.8413000106811523","0.8413000106811523","13713","13713","13713","0.6722000241279602","0.6722000241279602","0.6722000241279602","13713","13713","13713","0.8054999709129333","0.8054999709129333","0.8054999709129333","683","683","683","0.8513200283050537","0.8513200283050537","0.8513200283050537","13713","13713","13713","0.858240008354187","0.858240008354187","0.858240008354187","13713","13713","13713","0.8044999837875366","0.8044999837875366","0.8044999837875366"
"171","687","687","687","0.877839982509613","0.877839982509613","0.877839982509613","687","687","687","0.8797000050544739","0.8797000050544739","0.8797000050544739","687","687","687","0.8655200004577637","0.8655200004577637","0.8655200004577637","13793","13793","13793","0.811020016670227","0.811020016670227","0.811020016670227","13793","13793","13793","0.8087599873542786","0.8087599873542786","0.8087599873542786","13793","13793","13793","0.8672599792480469","0.8672599792480469","0.8672599792480469","13793","13793","13793","0.8438000082969666","0.8438000082969666","0.8438000082969666","13793","13793","13793","0.6721000075340271","0.6721000075340271","0.6721000075340271","13793","13793","13793","0.8084999918937683","0.8084999918937683","0.8084999918937683","687","687","687","0.8543800115585327","0.8543800115585327","0.8543800115585327","13793","13793","13793","0.860480010509491","0.860480010509491","0.860480010509491","13793","13793","13793","0.809499979019165","0.809499979019165","0.809499979019165"
"172","691","691","691","0.878600001335144","0.878600001335144","0.878600001335144","691","691","691","0.880020022392273","0.880020022392273","0.880020022392273","691","691","691","0.8637599945068359","0.8637599945068359","0.8637599945068359","13873","13873","13873","0.8113399744033813","0.8113399744033813","0.8113399744033813","13873","13873","13873","0.8102800250053406","0.8102800250053406","0.8102800250053406","13873","13873","13873","0.8669800162315369","0.8669800162315369","0.8669800162315369","13873","13873","13873","0.8452200293540955","0.8452200293540955","0.8452200293540955","13873","13873","13873","0.6696400046348572","0.6696400046348572","0.6696400046348572","13873","13873","13873","0.8088799715042114","0.8088799715042114","0.8088799715042114","691","691","691","0.8520200252532959","0.8520200252532959","0.8520200252532959","13873","13873","13873","0.8606200218200684","0.8606200218200684","0.8606200218200684","13873","13873","13873","0.8116400241851807","0.8116400241851807","0.8116400241851807"
"173","695","695","695","0.8784599900245667","0.8784599900245667","0.8784599900245667","695","695","695","0.8791999816894531","0.8791999816894531","0.8791999816894531","695","695","695","0.8651400208473206","0.8651400208473206","0.8651400208473206","13953","13953","13953","0.8106600046157837","0.8106600046157837","0.8106600046157837","13953","13953","13953","0.8102999925613403","0.8102999925613403","0.8102999925613403","13953","13953","13953","0.8658000230789185","0.8658000230789185","0.8658000230789185","13953","13953","13953","0.843940019607544","0.843940019607544","0.843940019607544","13953","13953","13953","0.67330002784729","0.67330002784729","0.67330002784729","13953","13953","13953","0.8095600008964539","0.8095600008964539","0.8095600008964539","695","695","695","0.8528599739074707","0.8528599739074707","0.8528599739074707","13953","13953","13953","0.8602200150489807","0.8602200150489807","0.8602200150489807","13953","13953","13953","0.8115400075912476","0.8115400075912476","0.8115400075912476"
"174","699","699","699","0.879859983921051","0.879859983921051","0.879859983921051","699","699","699","0.8798199892044067","0.8798199892044067","0.8798199892044067","699","699","699","0.8652600049972534","0.8652600049972534","0.8652600049972534","14033","14033","14033","0.8162999749183655","0.8162999749183655","0.8162999749183655","14033","14033","14033","0.8129000067710876","0.8129000067710876","0.8129000067710876","14033","14033","14033","0.8686400055885315","0.8686400055885315","0.8686400055885315","14033","14033","14033","0.8490800261497498","0.8490800261497498","0.8490800261497498","14033","14033","14033","0.6706600189208984","0.6706600189208984","0.6706600189208984","14033","14033","14033","0.8126800060272217","0.8126800060272217","0.8126800060272217","699","699","699","0.8527399897575378","0.8527399897575378","0.8527399897575378","14033","14033","14033","0.8644599914550781","0.8644599914550781","0.8644599914550781","14033","14033","14033","0.8151599764823914","0.8151599764823914","0.8151599764823914"
